local_code,local_citation,status,candidate_codes,selected_code,selected_meaning_slp1,shared_selected_code,same_code_source_citation,same_code_source_gloss,candidate_assignment_count,candidate_meaning_status,accepted_lexical_transfer
01.1082,smf\,same_code_and_citation,01.0919;01.1082,01.1082,cintAyAm,False,smf\,cintAyAm,1,single_gloss,False
01.1083,dvf\,unique_same_gana_citation_candidate,01.0987,01.0987,sTagane,False,vf\,saMvaraRe,1,single_gloss,False
01.1084,hvf\,same_code_and_citation,01.1080;01.1084,01.1084,saMvaraRe,False,hvf\,saMvaraRe,1,single_gloss,False
01.1085,sf\,same_code_and_citation,01.1085,01.1085,gatO,False,sf\,gatO,1,single_gloss,False
01.1086,f\,same_code_and_citation,01.1086,01.1086,gatiprApaRayoH,False,f\,gatiprApaRayoH,2,enumerated_glosses,False
01.1087,gf\,same_code_and_citation,01.1087,01.1087,secane,False,gf\,secane,1,single_gloss,False
01.1088,Gf\,same_code_and_citation,01.1088,01.1088,secane,False,Gf\,secane,1,single_gloss,False
01.1089,Dvf\,same_code_and_citation,01.1089,01.1089,hUrCane,False,Dvf\,hUrCane,1,single_gloss,False
01.1090,sru\,same_code_and_citation,01.1090,01.1090,gatO,False,sru\,gatO,1,single_gloss,False
01.1091,zu\,same_code_and_citation,01.1091,01.1091,prasavESvaryayoH,False,zu\,prasavESvaryayoH,2,enumerated_glosses,False
01.1092,Sru\,same_code_and_citation,01.1092,01.1092,SravaRe,False,Sru\,SravaRe,1,single_gloss,False
01.1093,Dru\,same_code_and_citation,01.1093,01.1093,sTErye,False,Dru\,sTErye,1,single_gloss,False
01.1094,du\,same_code_and_citation,01.1094,01.1094,gatO,False,du\,gatO,1,single_gloss,False
01.1095,dru\,same_code_and_citation,01.1095,01.1095,gatO,False,dru\,gatO,1,single_gloss,False
01.1096,ji\,same_code_and_citation,01.0642;01.1096,01.1096,aBiBave (nyUnIBavane nyUnIkaraRe ca),False,ji\,aBiBave (nyUnIBavane nyUnIkaraRe ca),1,single_gloss,False
01.1097,jri\,same_code_and_citation,01.1097,01.1097,aBiBave (nyUnIBavane nyUnIkaraRe ca),False,jri\,aBiBave (nyUnIBavane nyUnIkaraRe ca),1,single_gloss,False
01.1098,ju\,no_exact_same_gana_citation,,,,False,jf\,gatO,,no_selected_candidate,False
01.1099,zmi\N,same_code_and_citation,01.1099,01.1099,IzadDasane,False,zmi\N,IzadDasane,1,single_gloss,False
01.1100,gu\N,same_code_and_citation,01.1100;01.1105,01.1100,avyakte Sabde,False,gu\N,avyakte Sabde,1,single_gloss,False
01.1101,gA\N,same_code_and_citation,01.1101,01.1101,gatO,False,gA\N,gatO,1,single_gloss,False
01.1102,u\N,same_code_and_citation,01.1102,01.1102,Sabde,False,u\N,Sabde,1,single_gloss,False
01.1103,ku\N,same_code_and_citation,01.1103,01.1103,Sabde,False,ku\N,Sabde,1,single_gloss,False
01.1104,Ku\N,same_code_and_citation,01.1104,01.1104,Sabde,False,Ku\N,Sabde,1,single_gloss,False
01.1105,gu\N,same_code_and_citation,01.1100;01.1105,01.1105,Sabde,False,gu\N,Sabde,1,single_gloss,False
01.1106,Gu\N,same_code_and_citation,01.1106,01.1106,Sabde,False,Gu\N,Sabde,1,single_gloss,False
01.1107,NuN,no_exact_same_gana_citation,,,,False,Nu\N,Sabde,,no_selected_candidate,False
01.1108,cyu\N,same_code_and_citation,01.1108,01.1108,gatO,False,cyu\N,gatO,1,single_gloss,False
01.1109,jyu\N,same_code_and_citation,01.1109,01.1109,gatO,False,jyu\N,gatO,1,single_gloss,False
01.1110,ju\N,no_exact_same_gana_citation,,,,False,Cyu\N,gatO,,no_selected_candidate,False
01.1111,pru\N,same_code_and_citation,01.1111,01.1111,gatO,False,pru\N,gatO,1,single_gloss,False
01.1112,plu\N,same_code_and_citation,01.1112,01.1112,gatO,False,plu\N,gatO,1,single_gloss,False
01.1113,klu\N,same_code_and_citation,01.1113,01.1113,gatO,False,klu\N,gatO,1,single_gloss,False
01.1114,ru\N,same_code_and_citation,01.1114,01.1114,gatirozaRayoH,False,ru\N,gatirozaRayoH,2,enumerated_glosses,False
01.1115,Df\N,same_code_and_citation,01.1115,01.1115,avabanDane viDvaMsane ca,False,Df\N,avabanDane viDvaMsane ca,2,enumerated_glosses,False
01.1116,me\N,same_code_and_citation,01.1116,01.1116,praRidAne,False,me\N,praRidAne,1,single_gloss,False
01.1117,de\N,same_code_and_citation,01.1117,01.1117,rakzaRe,False,de\N,rakzaRe,1,single_gloss,False
01.1118,SyE\N,same_code_and_citation,01.1118,01.1118,gatO,False,SyE\N,gatO,1,single_gloss,False
01.1119,pyE\N,same_code_and_citation,01.1119,01.1119,vfdDO,False,pyE\N,vfdDO,1,single_gloss,False
01.1120,trE\N,same_code_and_citation,01.1120,01.1120,pAlane,False,trE\N,pAlane,1,single_gloss,False
01.1121,pUN,same_code_and_citation,01.1121,01.1121,pavane,False,pUN,pavane,1,single_gloss,False
01.1122,mUN,same_code_and_citation,01.1122,01.1122,banDane,False,mUN,banDane,1,single_gloss,False
01.1123,qIN,same_code_and_citation,01.1123,01.1123,vihAyasA gatO,False,qIN,vihAyasA gatO,1,single_gloss,False
01.1124,tF,same_code_and_citation,01.1124,01.1124,plavanataraRayoH,False,tF,plavanataraRayoH,2,enumerated_glosses,False
01.1125,gupa~\,same_code_and_citation,01.1125,01.1125,gopane nindAyAM ca,False,gupa~\,gopane nindAyAM ca,2,enumerated_glosses,False
01.1126,tija~\,same_code_and_citation,01.1126,01.1126,niSAne kzamAyAm ca,False,tija~\,niSAne kzamAyAm ca,2,enumerated_glosses,False
01.1127,mAna~\,same_code_and_citation,01.1127,01.1127,pUjAyAm jijYAsAyAM ca,False,mAna~\,pUjAyAm jijYAsAyAM ca,2,enumerated_glosses,False
01.1128,baDa~\,same_code_and_citation,01.1128,01.1128,banDane cittavikAre ca,False,baDa~\,banDane cittavikAre ca,2,enumerated_glosses,False
01.1129,ra\Ba~\,same_code_and_citation,01.1129,01.1129,rABasye,False,ra\Ba~\,rABasye,1,single_gloss,False
01.1130,qula\Ba~\z,same_code_and_citation,01.1130,01.1130,prAptO,False,qula\Ba~\z,prAptO,1,single_gloss,False
01.1131,zva\Yja~\,no_exact_same_gana_citation,,,,False,zva\nja~\,parizvaNge,,no_selected_candidate,False
01.1132,ha\da~\,same_code_and_citation,01.1132,01.1132,purIzotsarge,False,ha\da~\,purIzotsarge,1,single_gloss,False
01.1133,YikzvidA~,no_exact_same_gana_citation,,,,False,YizvidA~,avyakte Sabde,,no_selected_candidate,False
01.1134,ska\ndi~r,same_code_and_citation,01.1134,01.1134,gatiSozaRayoH,False,ska\ndi~r,gatiSozaRayoH,2,enumerated_glosses,False
01.1135,ya\Ba~,same_code_and_citation,01.1135,01.1135,mETune,False,ya\Ba~,mETune,1,single_gloss,False
01.1136,Ra\ma~,same_code_and_citation,01.1136,01.1136,prahvatve Sabde ca,False,Ra\ma~,prahvatve Sabde ca,2,enumerated_glosses,False
01.1137,ga\mx~,same_code_and_citation,01.1137,01.1137,gatO,False,ga\mx~,gatO,1,single_gloss,False
01.1138,sf\px~,same_code_and_citation,01.1138,01.1138,gatO,False,sf\px~,gatO,1,single_gloss,False
01.1139,ya\ma~,same_code_and_citation,01.1031;01.1139,01.1139,uparame,False,ya\ma~,uparame,1,single_gloss,False
01.1140,ta\pa~,same_code_and_citation,01.1140,01.1140,santApe,False,ta\pa~,santApe,1,single_gloss,False
01.1141,tya\ja~,same_code_and_citation,01.1141,01.1141,hAnO,False,tya\ja~,hAnO,1,single_gloss,False
01.1142,za\Yja~,no_exact_same_gana_citation,,,,False,za\nja~,saNge,,no_selected_candidate,False
01.1143,df\Si~r,same_code_and_citation,01.1143,01.1143,prekzaRe,False,df\Si~r,prekzaRe,1,single_gloss,False
01.1144,daM\Sa~,no_exact_same_gana_citation,,,,False,da\nSa~,daSane,,no_selected_candidate,False
01.1145,kf\za~,same_code_and_citation,01.1145,01.1145,vileKane,False,kf\za~,vileKane,1,single_gloss,False
01.1146,da\ha~,same_code_and_citation,01.1146,01.1146,BasmIkaraRe,False,da\ha~,BasmIkaraRe,1,single_gloss,False
01.1147,mih\a~,no_exact_same_gana_citation,,,,False,mi\ha~,secane,,no_selected_candidate,False
01.1148,kita~,same_code_and_citation,01.1148,01.1148,nivAse rogApanayane vyADipratIkAre nigrahe apanayane nASane saMSaye ca,False,kita~,nivAse rogApanayane vyADipratIkAre nigrahe apanayane nASane saMSaye ca,7,enumerated_glosses,False
01.1149,dAna~^,same_code_and_citation,01.1149,01.1149,KaRqane Arjave ca,False,dAna~^,KaRqane Arjave ca,2,enumerated_glosses,False
01.1150,SAna~^,same_code_and_citation,01.1150,01.1150,tejane niSAne ca,False,SAna~^,tejane niSAne ca,1,single_gloss,False
01.1151,qupa\ca~^z,same_code_and_citation,01.1151,01.1151,pAke,False,qupa\ca~^z,pAke,1,single_gloss,False
01.1152,zaca~^,same_code_and_citation,01.1152,01.1152,samavAye,False,zaca~^,samavAye,1,single_gloss,False
01.1153,Ba\ja~^,same_code_and_citation,01.1153,01.1153,sevAyAm,False,Ba\ja~^,sevAyAm,1,single_gloss,False
01.1154,ra\Yja~^,no_exact_same_gana_citation,,,,False,ra\nja~^,rAge,,no_selected_candidate,False
01.1155,Sa\pa~^,same_code_and_citation,01.1155,01.1155,AkroSe,False,Sa\pa~^,AkroSe,1,single_gloss,False
01.1156,tvi\za~^,same_code_and_citation,01.1156,01.1156,dIptO,False,tvi\za~^,dIptO,1,single_gloss,False
01.1157,ya\ja~^,same_code_and_citation,01.1157,01.1157,devapUjAsaNgatikaraRadAnezu,False,ya\ja~^,devapUjAsaNgatikaraRadAnezu,3,enumerated_glosses,False
01.1158,quva\pa~^,same_code_and_citation,01.1158,01.1158,bIjasantAne garBADAne Cedane bIjatantusantAne muRqabIjoptyoH vapane GarzaRe tantunirmARe ca,False,quva\pa~^,bIjasantAne garBADAne Cedane bIjatantusantAne muRqabIjoptyoH vapane GarzaRe tantunirmARe ca,3,partial_enumeration,False
01.1159,vah\a~^,no_exact_same_gana_citation,,,,False,va\ha~^,prApaRe,,no_selected_candidate,False
01.1160,va\sa~,same_code_and_citation,01.1160,01.1160,nivAse,False,va\sa~,nivAse,1,single_gloss,False
01.1161,ve\Y,same_code_and_citation,01.1161,01.1161,tantusantAne,False,ve\Y,tantusantAne,1,single_gloss,False
01.1162,vye\Y,same_code_and_citation,01.1162,01.1162,saMvaraRe,False,vye\Y,saMvaraRe,1,single_gloss,False
01.1163,hve\Y,same_code_and_citation,01.1163,01.1163,sparDAyAM Sabde ca,False,hve\Y,sparDAyAM Sabde ca,2,enumerated_glosses,False
01.1164,vada~,same_code_and_citation,01.1164,01.1164,vyaktAyAM vAci,False,vada~,vyaktAyAM vAci,1,single_gloss,False
01.1165,wvo~Svi,no_exact_same_gana_citation,,,,False,wuo~Svi,gativfdDyoH,,no_selected_candidate,False
02.0001,a\da~,same_code_and_citation,02.0001,02.0001,BakzaRe,False,a\da~,BakzaRe,1,single_gloss,False
02.0002,ha\na~,same_code_and_citation,02.0002,02.0002,hiMsAgatyoH,False,ha\na~,hiMsAgatyoH,2,enumerated_glosses,False
02.0003,dvi\za~^,same_code_and_citation,02.0003,02.0003,aprItO,False,dvi\za~^,aprItO,1,single_gloss,False
02.0004,duH\a~^,no_exact_same_gana_citation,,,,False,du\ha~^,prapUraRe,,no_selected_candidate,False
02.0005,diH\a~^,no_exact_same_gana_citation,,,,False,di\ha~^,upacaye,,no_selected_candidate,False
02.0006,liH\a~^,no_exact_same_gana_citation,,,,False,li\ha~^,AsvAdane,,no_selected_candidate,False
02.0007,ca\kzi~\N,same_code_and_citation,02.0007,02.0007,vyaktAyAM vAci,False,ca\kzi~\N,vyaktAyAM vAci,1,single_gloss,False
02.0008,Ira~\,same_code_and_citation,02.0008,02.0008,gatO kampane ca,False,Ira~\,gatO kampane ca,2,enumerated_glosses,False
02.0009,Iqa~\,same_code_and_citation,02.0009,02.0009,stutO,False,Iqa~\,stutO,1,single_gloss,False
02.0010,ISa~\,same_code_and_citation,02.0010,02.0010,ESvarye,False,ISa~\,ESvarye,1,single_gloss,False
02.0011,Asa~\,same_code_and_citation,02.0011,02.0011,upaveSane,False,Asa~\,upaveSane,1,single_gloss,False
02.0012,ANaH\,no_exact_same_gana_citation,,,,False,SAsu~\,icCAyAm,,no_selected_candidate,False
02.0013,vasa~\,same_code_and_citation,02.0013,02.0013,AcCAdane,False,vasa~\,AcCAdane,1,single_gloss,False
02.0014,kasi~\,same_code_and_citation,02.0014,02.0014,gatiSAsanayoH,False,kasi~\,gatiSAsanayoH,2,enumerated_glosses,False
02.0015,kasa~\,same_code_and_citation,02.0015,02.0015,gatiSAsanayoH,False,kasa~\,gatiSAsanayoH,2,enumerated_glosses,False
02.0016,kaSa~\,same_code_and_citation,02.0016,02.0016,gatiSAsanayoH,False,kaSa~\,gatiSAsanayoH,2,enumerated_glosses,False
02.0017,Risi~\,same_code_and_citation,02.0017,02.0017,cumbane,False,Risi~\,cumbane,1,single_gloss,False
02.0018,Riji~\,same_code_and_citation,02.0018,02.0018,SudDO,False,Riji~\,SudDO,1,single_gloss,False
02.0019,Siji~\,same_code_and_citation,02.0019,02.0019,avyakte Sabde,False,Siji~\,avyakte Sabde,1,single_gloss,False
02.0020,piji~\,same_code_and_citation,02.0020,02.0020,varRe samparcane avayave avyakte Sabde ca,False,piji~\,varRe samparcane avayave avyakte Sabde ca,4,enumerated_glosses,False
02.0021,pfji~\,same_code_and_citation,02.0021,02.0021,varRe,False,pfji~\,varRe,1,single_gloss,False
02.0022,vfjI~\,same_code_and_citation,02.0022,02.0022,varjane,False,vfjI~\,varjane,1,single_gloss,False
02.0023,vfji~\,same_code_and_citation,02.0023,02.0023,varjane,False,vfji~\,varjane,1,single_gloss,False
02.0024,pfcI~\,same_code_and_citation,02.0024,02.0024,samparcane,False,pfcI~\,samparcane,1,single_gloss,False
02.0025,zUN,same_code_and_citation,02.0025,02.0025,prARigarBavimocane,False,zUN,prARigarBavimocane,1,single_gloss,False
02.0026,SIN,same_code_and_citation,02.0026,02.0026,svapne,False,SIN,svapne,1,single_gloss,False
02.0027,yu,same_code_and_citation,02.0027,02.0027,miSraRe'miSraRe ca,False,yu,miSraRe'miSraRe ca,2,enumerated_glosses,False
02.0028,ru,same_code_and_citation,02.0028,02.0028,Sabde,False,ru,Sabde,1,single_gloss,False
02.0029,tu,no_exact_same_gana_citation,,,,False,tu\,gativfdDihiMsAsu,,no_selected_candidate,False
02.0030,Ru,same_code_and_citation,02.0030,02.0030,stutO,False,Ru,stutO,1,single_gloss,False
02.0031,wukzu,same_code_and_citation,02.0031,02.0031,Sabde,False,wukzu,Sabde,1,single_gloss,False
02.0032,kzRu,same_code_and_citation,02.0032,02.0032,tejane,False,kzRu,tejane,1,single_gloss,False
02.0033,zRu,same_code_and_citation,02.0033,02.0033,prasravaRe,False,zRu,prasravaRe,1,single_gloss,False
02.0034,UrRuY,same_code_and_citation,02.0034,02.0034,AcCAdane,False,UrRuY,AcCAdane,1,single_gloss,False
02.0035,dyu\,same_code_and_citation,02.0035,02.0035,aBigamane,False,dyu\,aBigamane,1,single_gloss,False
02.0036,zu\,same_code_and_citation,02.0036,02.0036,prasavESvaryayoH,False,zu\,prasavESvaryayoH,2,enumerated_glosses,False
02.0037,ku\,same_code_and_citation,02.0037,02.0037,Sabde,False,ku\,Sabde,1,single_gloss,False
02.0038,zwu\Y,same_code_and_citation,02.0038,02.0038,stutO,False,zwu\Y,stutO,1,single_gloss,False
02.0039,brUY,same_code_and_citation,02.0039,02.0039,vyaktAyAM vAci,False,brUY,vyaktAyAM vAci,1,single_gloss,False
02.0040,i\R,same_code_and_citation,02.0040,02.0040,gatO,False,i\R,gatO,1,single_gloss,False
02.0041,i\N,same_code_and_citation,02.0041,02.0041,aDyayane,False,i\N,aDyayane,1,single_gloss,False
02.0042,i\k,same_code_and_citation,02.0042,02.0042,smaraRe,False,i\k,smaraRe,1,single_gloss,False
02.0043,vI\,same_code_and_citation,02.0043,02.0043,gativyAptiprajanakAntyasanaKAdanezu,False,vI\,gativyAptiprajanakAntyasanaKAdanezu,6,enumerated_glosses,False
02.0044,yA\,same_code_and_citation,02.0044,02.0044,prApaRe,False,yA\,prApaRe,1,single_gloss,False
02.0045,vA\,same_code_and_citation,02.0045,02.0045,gatiganDanayoH,False,vA\,gatiganDanayoH,2,enumerated_glosses,False
02.0046,BA\,same_code_and_citation,02.0046,02.0046,dIptO,False,BA\,dIptO,1,single_gloss,False
02.0047,zRA\,same_code_and_citation,02.0047,02.0047,SOce,False,zRA\,SOce,1,single_gloss,False
02.0048,SrA\,same_code_and_citation,02.0048,02.0048,pAke,False,SrA\,pAke,1,single_gloss,False
02.0049,drA\,same_code_and_citation,02.0049,02.0049,kutsAyAM gatO,False,drA\,kutsAyAM gatO,1,single_gloss,False
02.0050,psA\,same_code_and_citation,02.0050,02.0050,BakzaRe,False,psA\,BakzaRe,1,single_gloss,False
02.0051,pA\,same_code_and_citation,02.0051,02.0051,rakzaRe,False,pA\,rakzaRe,1,single_gloss,False
02.0052,rA\,same_code_and_citation,02.0052,02.0052,dAne,False,rA\,dAne,1,single_gloss,False
02.0053,lA\,same_code_and_citation,02.0053,02.0053,AdAne,False,lA\,AdAne,1,single_gloss,False
02.0054,dA\p,same_code_and_citation,02.0054,02.0054,lavane,False,dA\p,lavane,1,single_gloss,False
02.0055,KyA\,same_code_and_citation,02.0055,02.0055,prakaTane,False,KyA\,prakaTane,1,single_gloss,False
02.0056,prA\,same_code_and_citation,02.0056,02.0056,pUraRe,False,prA\,pUraRe,1,single_gloss,False
02.0057,mA\,same_code_and_citation,02.0057,02.0057,mAne,False,mA\,mAne,1,single_gloss,False
02.0058,va\ca~,same_code_and_citation,02.0058,02.0058,pariBAzaRe,False,va\ca~,pariBAzaRe,1,single_gloss,False
02.0059,vida~,same_code_and_citation,02.0059,02.0059,jYAne,False,vida~,jYAne,1,single_gloss,False
02.0060,asa~,same_code_and_citation,02.0060,02.0060,Buvi,False,asa~,Buvi,1,single_gloss,False
02.0061,mfjU~,same_code_and_citation,02.0061,02.0061,SudDO,False,mfjU~,SudDO,1,single_gloss,False
02.0062,rudi~r,same_code_and_citation,02.0062,02.0062,aSruvimocane,False,rudi~r,aSruvimocane,1,single_gloss,False
02.0063,Yizva\pa~,same_code_and_citation,02.0063,02.0063,Saye,False,Yizva\pa~,Saye,1,single_gloss,False
02.0064,Svasa~,same_code_and_citation,02.0064,02.0064,prARane,False,Svasa~,prARane,1,single_gloss,False
02.0065,ana~,same_code_and_citation,02.0065,02.0065,prARane,False,ana~,prARane,1,single_gloss,False
02.0066,jakza~,same_code_and_citation,02.0066,02.0066,BakzahasanayoH,False,jakza~,BakzahasanayoH,2,enumerated_glosses,False
02.0067,jAgf,same_code_and_citation,02.0067,02.0067,nidrAkzaye,False,jAgf,nidrAkzaye,1,single_gloss,False
02.0068,daridrA,same_code_and_citation,02.0068,02.0068,durgatO,False,daridrA,durgatO,1,single_gloss,False
02.0069,cakAsf~,same_code_and_citation,02.0069,02.0069,dIptO,False,cakAsf~,dIptO,1,single_gloss,False
02.0070,SAsu~,same_code_and_citation,02.0070,02.0070,anuSizwO,False,SAsu~,anuSizwO,1,single_gloss,False
02.0071,dIDIN,same_code_and_citation,02.0071,02.0071,dIptidevanayoH,False,dIDIN,dIptidevanayoH,2,enumerated_glosses,False
02.0072,vevIN,same_code_and_citation,02.0072,02.0072,gativyAptiprajanakAntyasanasvAdanezu,False,vevIN,gativyAptiprajanakAntyasanasvAdanezu,6,enumerated_glosses,False
02.0073,zasa~,same_code_and_citation,02.0073,02.0073,svapne,False,zasa~,svapne,1,single_gloss,False
02.0074,zasti~,same_code_and_citation,02.0074,02.0074,svapne,False,zasti~,svapne,1,single_gloss,False
02.0075,vaSa~,same_code_and_citation,02.0075,02.0075,kAntO,False,vaSa~,kAntO,1,single_gloss,False
02.0076,hnu\N,unique_same_gana_citation_candidate,02.0077,02.0077,apanayane,False,,,1,single_gloss,False
03.0001,hu\,same_code_and_citation,03.0001,03.0001,dAnAdAnayoH AdAne prIRane ca,False,hu\,dAnAdAnayoH AdAne prIRane ca,4,enumerated_glosses,False
03.0002,YiBI\,same_code_and_citation,03.0002,03.0002,Baye,False,YiBI\,Baye,1,single_gloss,False
03.0003,hrI\,same_code_and_citation,03.0003,03.0003,lajjAyAm,False,hrI\,lajjAyAm,1,single_gloss,False
03.0004,pF\,no_exact_same_gana_citation,,,,False,pF,pAlanapUraRayoH,,no_selected_candidate,False
03.0005,pf\,same_code_and_citation,03.0005,03.0005,pAlanapUraRayoH,False,pf\,pAlanapUraRayoH,2,enumerated_glosses,False
03.0006,quBf\Y,same_code_and_citation,03.0006,03.0006,DAraRapozaRayoH,False,quBf\Y,DAraRapozaRayoH,2,enumerated_glosses,False
03.0007,mA\N,same_code_and_citation,03.0007,03.0007,mAne Sabde ca,False,mA\N,mAne Sabde ca,2,enumerated_glosses,False
03.0008,o~hA\N,same_code_and_citation,03.0008,03.0008,gatO,False,o~hA\N,gatO,1,single_gloss,False
03.0009,o~hA\k,same_code_and_citation,03.0009,03.0009,tyAge,False,o~hA\k,tyAge,1,single_gloss,False
03.0010,qudA\Y,same_code_and_citation,03.0010,03.0010,dAne,False,qudA\Y,dAne,1,single_gloss,False
03.0011,quDA\Y,same_code_and_citation,03.0011,03.0011,DAraRapozaRayoH,False,quDA\Y,DAraRapozaRayoH,2,enumerated_glosses,False
03.0012,Ri\ji~^r,same_code_and_citation,03.0012,03.0012,SOcapozaRayoH,False,Ri\ji~^r,SOcapozaRayoH,2,enumerated_glosses,False
03.0013,vi\ji~^r,same_code_and_citation,03.0013,03.0013,pfTagBAve,False,vi\ji~^r,pfTagBAve,1,single_gloss,False
03.0014,vi\zx~^,same_code_and_citation,03.0014,03.0014,vyAptO,False,vi\zx~^,vyAptO,1,single_gloss,False
03.0015,Gf\,same_code_and_citation,03.0015,03.0015,kzaraRadIptyoH,False,Gf\,kzaraRadIptyoH,2,enumerated_glosses,False
03.0016,hf\,same_code_and_citation,03.0016,03.0016,prasahyakaraRe,False,hf\,prasahyakaraRe,1,single_gloss,False
03.0017,f\,same_code_and_citation,03.0017,03.0017,gatO,False,f\,gatO,1,single_gloss,False
03.0018,sf\,same_code_and_citation,03.0018,03.0018,gatO,False,sf\,gatO,1,single_gloss,False
03.0019,Basa~,same_code_and_citation,03.0019,03.0019,BartsanadIptyoH,False,Basa~,BartsanadIptyoH,2,enumerated_glosses,False
03.0020,ki\,same_code_and_citation,03.0020,03.0020,jYAne,False,ki\,jYAne,1,single_gloss,False
03.0022,tura~,same_code_and_citation,03.0022,03.0022,tvaraRe,False,tura~,tvaraRe,1,single_gloss,False
03.0023,Diza~,same_code_and_citation,03.0023,03.0023,Sabde,False,Diza~,Sabde,1,single_gloss,False
03.0024,Dana~,same_code_and_citation,03.0024,03.0024,DAnye,False,Dana~,DAnye,1,single_gloss,False
03.0025,jana~,same_code_and_citation,03.0025,03.0025,janane,False,jana~,janane,1,single_gloss,False
03.0026,gA\,same_code_and_citation,03.0026,03.0026,stutO,False,gA\,stutO,1,single_gloss,False
04.0001,divu~,same_code_and_citation,04.0001,04.0001,krIqAvijigIzAvyavahAradyutistutimodamadasvapnakAntigatizu,False,divu~,krIqAvijigIzAvyavahAradyutistutimodamadasvapnakAntigatizu,10,enumerated_glosses,False
04.0002,zivu~,same_code_and_citation,04.0002,04.0002,tantusantAne,False,zivu~,tantusantAne,1,single_gloss,False
04.0003,srivu~,same_code_and_citation,04.0003,04.0003,gatiSozaRayoH,False,srivu~,gatiSozaRayoH,2,enumerated_glosses,False
04.0004,zWivu~,same_code_and_citation,04.0004,04.0004,nirasane,False,zWivu~,nirasane,1,single_gloss,False
04.0005,zRusu~,same_code_and_citation,04.0005,04.0005,adane AdAne adarSane ca,False,zRusu~,adane AdAne adarSane ca,3,enumerated_glosses,False
04.0006,zRasu~,same_code_and_citation,04.0006,04.0006,adane nirasane ca,False,zRasu~,adane nirasane ca,2,enumerated_glosses,False
04.0007,knasu~,same_code_and_citation,04.0007,04.0007,hvaraRadIptyoH,False,knasu~,hvaraRadIptyoH,2,enumerated_glosses,False
04.0008,vyuza~,same_code_and_citation,04.0008;04.0114,04.0008,dAhe,False,vyuza~,dAhe,1,single_gloss,False
04.0009,pluza~,same_code_and_citation,04.0009;04.0122,04.0009,dAhe,False,pluza~,dAhe,1,single_gloss,False
04.0010,nftI~,same_code_and_citation,04.0010,04.0010,gAtravikzepe,False,nftI~,gAtravikzepe,1,single_gloss,False
04.0011,trasI~,same_code_and_citation,04.0011,04.0011,udvege,False,trasI~,udvege,1,single_gloss,False
04.0012,kuTa~,same_code_and_citation,04.0012,04.0012,pUtIBAve,False,kuTa~,pUtIBAve,1,single_gloss,False
04.0013,puTa~,same_code_and_citation,04.0013,04.0013,hiMsAyAm,False,puTa~,hiMsAyAm,1,single_gloss,False
04.0014,guDa~,same_code_and_citation,04.0014,04.0014,parivezwane,False,guDa~,parivezwane,1,single_gloss,False
04.0015,kzi\pa~,same_code_and_citation,04.0015,04.0015,preraRe,False,kzi\pa~,preraRe,1,single_gloss,False
04.0016,puzpa~,same_code_and_citation,04.0016,04.0016,vikasane,False,puzpa~,vikasane,1,single_gloss,False
04.0017,tima~,same_code_and_citation,04.0017,04.0017,ArdrIBAve,False,tima~,ArdrIBAve,1,single_gloss,False
04.0018,tIma~,same_code_and_citation,04.0018,04.0018,ArdrIBAve,False,tIma~,ArdrIBAve,1,single_gloss,False
04.0019,zwima~,same_code_and_citation,04.0019,04.0019,ArdrIBAve,False,zwima~,ArdrIBAve,1,single_gloss,False
04.0020,zwIma~,same_code_and_citation,04.0020,04.0020,ArdrIBAve,False,zwIma~,ArdrIBAve,1,single_gloss,False
04.0021,vrIqa~,same_code_and_citation,04.0021,04.0021,codane lajjAyAM ca,False,vrIqa~,codane lajjAyAM ca,2,enumerated_glosses,False
04.0023,zaha~,same_code_and_citation,04.0023,04.0023,cakyarTe,False,zaha~,cakyarTe,1,single_gloss,False
04.0024,zuha~,same_code_and_citation,04.0024,04.0024,cakyarTe,False,zuha~,cakyarTe,1,single_gloss,False
04.0025,jFz,same_code_and_citation,04.0025,04.0025,vayohAnO,False,jFz,vayohAnO,1,single_gloss,False
04.0026,JFz,same_code_and_citation,04.0026,04.0026,vayohAnO,False,JFz,vayohAnO,1,single_gloss,False
04.0027,zUN,same_code_and_citation,04.0027,04.0027,prARiprasave,False,zUN,prARiprasave,1,single_gloss,False
04.0028,dUN,same_code_and_citation,04.0028,04.0028,paritApe,False,dUN,paritApe,1,single_gloss,False
04.0029,dIN,no_exact_same_gana_citation,,,,False,dI\N,kzaye,,no_selected_candidate,False
04.0030,qI\N,no_exact_same_gana_citation,,,,False,qIN,vihAyasA gatO,,no_selected_candidate,False
04.0031,DI\N,same_code_and_citation,04.0031,04.0031,ADAre AdAne anAdare ca,False,DI\N,ADAre AdAne anAdare ca,3,enumerated_glosses,False
04.0032,mI\N,same_code_and_citation,04.0032,04.0032,hiMsAyAm,False,mI\N,hiMsAyAm,1,single_gloss,False
04.0033,rI\N,same_code_and_citation,04.0033,04.0033,sravaRe,False,rI\N,sravaRe,1,single_gloss,False
04.0034,lI\N,same_code_and_citation,04.0034,04.0034,SlezaRe,False,lI\N,SlezaRe,1,single_gloss,False
04.0035,vrI\N,same_code_and_citation,04.0035,04.0035,vfRotyarTe,False,vrI\N,vfRotyarTe,1,single_gloss,False
04.0036,pI\N,same_code_and_citation,04.0036,04.0036,pAne,False,pI\N,pAne,1,single_gloss,False
